Date,Equipment,Handedness,"Swing Details","Plane Score","Connection Score","Rotation Score","Bat Speed (mph)","Rotational Acceleration (g)","On Plane Efficiency (%)","Attack Angle (deg)","Early Connection (deg)","Connection at Impact (deg)","Vertical Bat Angle (deg)","Power (kW)","Time to Contact (sec)","Peak Hand Speed (mph)","Exit Velocity (mph)","Launch Angle (deg)","Estimated Distance (feet)"
"Jun 23, 2020 04:40:29 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",60,55,74,62.9,19,76,0,75,94,-33,3.93,0.12,18.6,,,
"Jun 23, 2020 04:40:25 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",61,54,66,60,16.1,78,11,72,88,-26,2.96,0.15,18.9,,,
"Jun 23, 2020 04:40:19 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",61,50,59,58.8,13.4,78,12,71,85,-30,2.69,0.16,18.7,,,
"Jun 23, 2020 04:39:38 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",72,38,65,62.6,15.8,90,9,55,84,-27,3.6,0.13,20.4,,,
"Jun 23, 2020 04:39:32 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",71,41,57,59.1,12.5,88,7,61,83,-30,2.8,0.15,18.7,,,
"Jun 23, 2020 04:39:19 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",53,80,63,56.9,14.9,69,11,88,89,-18,2.44,0.16,16.1,,,
"Jun 23, 2020 04:39:15 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",47,61,62,52.9,14.7,63,12,102,90,-21,2.03,0.17,14,,,
"Jun 23, 2020 04:39:11 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",50,75,62,55,14.5,66,15,88,85,-23,2.14,0.17,16.3,,,
"Jun 23, 2020 04:39:04 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",56,53,63,57.1,14.7,73,-2,71,90,-37,2.68,0.15,19,,,
"Jun 23, 2020 04:39:00 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",71,45,65,56.4,15.5,89,11,63,86,-24,2.84,0.14,19.2,,,
"May 29, 2020 03:57:07 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",71,51,72,59.6,18.3,89,5,74,83,-22,3.32,0.13,19.1,,,
"May 29, 2020 03:57:01 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",73,44,58,58.7,12.9,91,8,70,78,-26,2.72,0.16,19.1,,,
"May 29, 2020 03:56:57 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",67,63,67,63.1,16.2,84,2,81,85,-27,3.56,0.14,19.5,,,
"May 29, 2020 03:56:47 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",65,66,57,57.6,12.6,82,10,81,88,-21,2.73,0.15,17.5,,,
"May 29, 2020 03:56:43 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",69,72,61,57.7,13.9,86,4,85,86,-20,2.77,0.15,18.1,,,
"May 29, 2020 03:56:23 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",64,61,67,62.7,16.2,81,11,79,86,-20,3.46,0.14,19.5,,,
"May 29, 2020 03:56:11 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",68,70,66,57.8,15.9,85,6,83,88,-25,2.82,0.15,18.2,,,
"May 29, 2020 03:56:03 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",69,58,70,60.6,17.3,86,7,79,84,-23,3.19,0.14,19.4,,,
"May 29, 2020 03:55:57 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",68,80,69,58.4,17.1,85,10,87,91,-14,3.05,0.14,18.1,,,
"May 29, 2020 03:55:52 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",67,59,67,60.2,16.4,84,10,82,82,-18,3.05,0.15,18.9,,,
"May 29, 2020 03:54:07 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",55,80,55,59,11.7,71,11,89,86,-26,2.62,0.16,18.2,,,
"May 29, 2020 03:54:03 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",70,69,61,59.6,14,87,4,84,86,-27,2.95,0.15,18.8,,,
"May 29, 2020 03:53:57 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",73,49,69,63.1,17.1,91,5,69,85,-29,3.77,0.13,20.7,,,
"May 29, 2020 03:53:44 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",72,48,57,56.5,12.4,89,3,71,83,-27,2.62,0.15,18.1,,,
"May 29, 2020 03:53:39 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",66,66,54,58,11.5,83,9,81,88,-15,2.69,0.15,17.1,,,
"May 29, 2020 03:53:34 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",73,53,65,61.5,15.7,90,0,75,83,-26,3.48,0.13,19.9,,,
"May 29, 2020 03:53:29 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",58,69,65,60.1,15.7,75,15,84,86,-19,3,0.15,19.1,,,
"May 29, 2020 03:53:21 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",56,60,59,58.4,13.5,73,16,85,80,-13,2.63,0.16,17.5,,,
"May 29, 2020 03:53:15 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",71,46,59,57.9,13.4,88,5,70,81,-25,2.79,0.15,19,,,
"May 29, 2020 03:53:09 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",60,74,64,60.2,15,77,14,85,87,-21,2.9,0.15,19.4,,,
"May 29, 2020 03:52:58 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",69,55,70,64.8,17.5,87,7,73,88,-29,3.81,0.14,20.9,,,
"May 29, 2020 03:52:51 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",70,50,53,58.1,11,87,12,73,82,-16,2.53,0.16,18.7,,,
"May 29, 2020 03:52:46 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",75,45,58,54.5,13.1,93,6,69,80,-23,2.32,0.16,18.2,,,
"May 29, 2020 03:52:40 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",65,59,55,61.6,11.7,82,6,81,83,-21,3.07,0.15,19.6,,,
"May 29, 2020 03:52:34 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",65,64,62,60.7,14.6,82,5,83,84,-19,3.11,0.15,18.8,,,
"May 29, 2020 03:52:29 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",61,56,64,69.1,15.1,78,28,76,85,-19,4.67,0.13,18.7,,,
"May 29, 2020 03:52:24 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",62,71,65,61.5,15.5,79,10,86,85,-24,3.11,0.15,19.1,,,
"May 29, 2020 03:50:25 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",71,43,72,61.8,18.2,88,6,66,81,-38,3.57,0.13,20.5,,,
"May 29, 2020 03:50:15 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",72,44,62,59.3,14.4,90,10,67,81,-24,2.89,0.15,19.1,,,
"May 29, 2020 03:50:03 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",76,42,68,58.2,16.6,94,7,66,79,-26,2.94,0.14,19.9,,,
"May 29, 2020 03:49:55 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",51,72,65,59.6,15.7,66,14,96,87,-17,3,0.15,17.4,,,
"May 29, 2020 03:49:44 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",70,55,69,60.8,17.3,87,9,76,85,-17,3.31,0.14,18.9,,,
"May 29, 2020 03:49:39 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",69,56,62,59.6,14.6,86,9,74,88,-24,3.22,0.14,18.8,,,
"May 29, 2020 03:49:35 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",63,63,65,58.8,15.5,80,18,85,82,-16,2.67,0.16,18.1,,,
"May 29, 2020 03:49:30 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",61,65,64,60.5,15.1,78,10,83,85,-20,3.01,0.15,18.2,,,
"May 29, 2020 03:48:07 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",71,44,63,61.7,14.8,89,4,64,84,-34,3.51,0.13,20.5,,,
"May 29, 2020 03:48:01 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",67,44,66,59.3,16.1,84,10,67,81,-37,3.24,0.13,19.2,,,
"May 29, 2020 03:47:57 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",44,54,63,55.9,14.8,59,18,104,83,-18,2.24,0.17,15.9,,,
"May 29, 2020 03:47:48 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",60,64,59,58.8,13.1,77,10,86,82,-20,2.73,0.16,17.6,,,
"May 29, 2020 03:47:42 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",74,42,72,64,18.3,91,12,66,79,-27,3.5,0.14,21,,,
"May 29, 2020 03:47:38 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",65,54,67,63.5,16.2,82,11,78,82,-21,3.55,0.14,20.3,,,
"May 29, 2020 03:47:31 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",77,32,51,54.6,10.5,95,-4,52,76,-44,2.35,0.16,19.6,,,
"May 29, 2020 03:47:27 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",66,38,62,58.9,14.6,82,22,63,76,-16,2.74,0.16,19.2,,,
"May 29, 2020 03:47:23 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",69,43,60,61.2,13.6,86,8,68,78,-28,2.92,0.16,19.9,,,
"May 29, 2020 03:46:51 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",56,60,69,59.9,17,72,12,78,87,-28,2.95,0.15,18.6,,,
"May 29, 2020 03:46:34 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",69,48,62,61.7,14.4,86,4,69,84,-34,3.35,0.14,19.7,,,
"May 29, 2020 03:46:28 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",67,48,56,57.1,12.3,84,16,73,80,-29,2.42,0.17,19,,,
"May 29, 2020 03:46:22 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",58,49,70,61,17.7,75,16,74,80,-25,3.14,0.15,18.8,,,
"May 29, 2020 03:46:17 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",79,35,61,60.1,14.2,97,17,56,78,-31,3.05,0.15,20.6,,,
"May 29, 2020 03:46:06 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",68,34,54,59.6,11.6,85,15,57,74,-40,2.74,0.16,19.4,,,
"May 29, 2020 03:45:59 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",59,43,57,57.5,12.5,76,19,73,73,-28,2.49,0.16,18.5,,,
"May 29, 2020 03:45:00 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",65,53,63,61,15,82,13,74,84,-21,3.14,0.15,19.2,,,
"May 29, 2020 03:44:49 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",57,59,65,60.4,15.7,74,10,79,85,-29,2.96,0.15,19.4,,,
"May 29, 2020 03:44:44 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",56,55,66,59.7,16,72,17,77,83,-21,2.89,0.15,18.5,,,
"May 29, 2020 03:44:38 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",66,57,76,59.2,19.7,83,14,78,84,-20,3.09,0.14,18.3,,,
"May 29, 2020 03:44:33 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",67,51,64,59.5,15.2,84,13,73,83,-29,2.99,0.15,18.7,,,
"May 29, 2020 03:44:29 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",63,40,62,57.2,14.6,80,19,67,75,-31,2.59,0.16,17.8,,,
"May 29, 2020 03:44:24 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",63,52,62,60.7,14.6,80,13,71,87,-26,3.15,0.14,19.4,,,
"May 29, 2020 03:44:21 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",73,43,59,58.3,13.2,90,18,67,80,-22,2.59,0.16,18.6,,,
"May 29, 2020 03:44:03 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",64,46,52,58.7,10.8,81,16,70,80,-34,2.56,0.17,19.3,,,
"May 29, 2020 03:43:57 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",65,47,57,58.9,12.4,82,17,75,77,-21,2.57,0.17,18.1,,,
"May 29, 2020 03:43:52 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",61,42,68,58.3,16.5,77,11,69,77,-38,2.75,0.15,19.2,,,
"May 29, 2020 03:43:44 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",66,68,54,54.2,11.3,83,14,83,87,-18,2.11,0.17,15.2,,,
"May 29, 2020 03:43:35 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",49,52,70,59,17.4,65,19,81,77,-16,2.61,0.16,19,,,
"May 29, 2020 03:43:31 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",66,55,59,60.7,13.4,83,10,77,83,-19,2.81,0.16,18.7,,,
"May 29, 2020 03:43:09 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",60,52,66,59.2,16.1,77,16,81,76,-22,2.64,0.16,17.6,,,
"May 29, 2020 03:42:57 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",60,53,67,60.5,16.2,77,14,75,83,-24,3.01,0.15,18.9,,,
"May 29, 2020 03:42:51 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",74,37,64,62.3,15.2,92,13,60,76,-35,3.23,0.15,21.3,,,
"May 29, 2020 03:42:44 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",63,56,61,58.3,14.2,80,11,81,81,-21,2.56,0.16,18.3,,,
"May 29, 2020 03:42:39 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",63,52,67,60.3,16.4,80,16,77,81,-19,2.91,0.15,17.7,,,
"May 29, 2020 03:42:34 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",55,47,69,57.9,17.1,71,21,79,72,-21,2.69,0.15,17.3,,,
"May 29, 2020 03:42:24 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",70,38,63,62,14.8,87,13,62,77,-30,3.12,0.15,21.2,,,
"May 29, 2020 03:42:19 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",66,42,56,60.8,12.1,83,18,65,79,-20,2.95,0.15,18.8,,,
"May 29, 2020 03:42:14 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",75,36,58,60.2,13,92,12,60,76,-35,2.98,0.15,19.7,,,
"May 29, 2020 03:42:09 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",51,62,65,63.1,15.7,67,15,84,82,-20,3.07,0.16,19,,,
"May 29, 2020 03:42:02 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",61,52,64,60.2,15.2,78,16,80,77,-20,2.76,0.16,17.7,,,
"May 29, 2020 03:41:58 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",68,44,63,63.8,14.8,85,4,65,83,-34,3.74,0.13,20.7,,,
"May 29, 2020 03:41:51 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",68,44,57,62.4,12.6,86,10,66,82,-33,3.11,0.15,20.5,,,
"May 29, 2020 03:41:46 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",79,34,66,60.4,16,97,11,55,76,-30,2.88,0.16,20.8,,,
"May 29, 2020 03:41:42 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",60,46,70,62.2,17.4,76,16,71,79,-21,3.23,0.15,19.1,,,
"May 29, 2020 03:40:56 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",59,44,61,61,14.3,75,18,72,76,-26,2.94,0.16,19.5,,,
"May 29, 2020 03:40:52 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",75,38,63,63.4,14.9,93,11,60,78,-26,3.58,0.14,21.2,,,
"May 29, 2020 03:40:40 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",67,51,66,61.4,15.9,84,13,74,83,-20,3.27,0.14,19.3,,,
"May 29, 2020 03:40:29 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",62,40,54,58.3,11.4,78,22,73,70,-13,2.32,0.18,18.2,,,
"May 29, 2020 03:40:11 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",61,64,59,63,13.5,78,11,87,81,-21,3.1,0.16,17.4,,,
"May 29, 2020 03:40:00 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",62,40,55,60.4,12,78,18,64,79,-20,2.84,0.16,19.2,,,
"May 29, 2020 03:39:56 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",71,41,66,61.5,15.9,88,16,69,74,-18,3.03,0.15,19.9,,,
"May 29, 2020 03:37:08 PM","MLB Prime Maple-C271-White AFS",Right,Tee,63,34,49,60.1,9.6,80,12,57,74,-24,2.68,0.17,19.5,,,
"May 29, 2020 03:35:51 PM","MLB Prime Maple-C271-White AFS",Right,Tee,64,35,55,61.6,11.8,81,9,59,75,-23,2.82,0.17,19.8,,,
"May 29, 2020 03:35:25 PM","MLB Prime Maple-C271-White AFS",Right,Tee,58,39,54,61,11.5,74,5,68,73,-23,2.87,0.16,18.5,,,
"May 29, 2020 03:34:53 PM","MLB Prime Maple-C271-White AFS",Right,Tee,66,34,65,62.9,15.7,83,8,57,76,-22,3.21,0.15,20.8,,,
"May 29, 2020 03:34:36 PM","MLB Prime Maple-C271-White AFS",Right,Tee,57,36,58,61.7,13,73,5,63,73,-25,2.83,0.17,19.8,,,
"May 29, 2020 03:34:24 PM","MLB Prime Maple-C271-White AFS",Right,Tee,56,35,56,61.5,12.2,72,7,59,74,-23,2.65,0.18,20.4,,,
"May 29, 2020 03:34:04 PM","MLB Prime Maple-C271-White AFS",Right,Tee,53,38,54,61.9,11.4,69,6,65,73,-22,2.71,0.17,20.5,,,
"May 29, 2020 03:33:43 PM","MLB Prime Maple-C271-White AFS",Right,Tee,60,36,58,60.5,13,76,8,60,75,-24,2.79,0.16,20.3,,,
"May 29, 2020 03:33:22 PM","MLB Prime Maple-C271-White AFS",Right,Tee,65,35,56,60.2,12,82,10,61,74,-25,2.79,0.16,19.8,,,
"May 29, 2020 03:33:09 PM","MLB Prime Maple-C271-White AFS",Right,Tee,54,41,51,61.2,10.4,70,5,70,73,-23,2.62,0.18,19.3,,,
"May 29, 2020 03:32:53 PM","MLB Prime Maple-C271-White AFS",Right,Tee,50,42,51,61.9,10.3,66,8,73,72,-21,2.68,0.18,19.5,,,
"May 29, 2020 03:32:34 PM","MLB Prime Maple-C271-White AFS",Right,Tee,61,36,53,60.6,11.2,78,7,62,73,-24,2.73,0.17,19.6,,,
"May 28, 2020 12:31:37 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",50,59,70,60,17.6,65,7,82,82,-30,2.99,0.15,19,,,
"May 28, 2020 12:31:33 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",54,50,59,58.7,13.3,70,14,77,78,-24,2.65,0.16,18.2,,,
"May 28, 2020 12:31:26 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",64,56,72,62.2,18.2,81,1,77,85,-29,3.61,0.13,19.7,,,
"May 28, 2020 12:31:09 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",52,60,68,57.8,16.9,68,13,94,79,-13,2.48,0.17,16.7,,,
"May 28, 2020 12:31:03 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",52,52,74,62.5,19.1,68,12,80,77,-23,3.21,0.15,18.5,,,
"May 28, 2020 12:30:59 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",53,72,73,61,18.6,69,11,88,84,-17,2.93,0.16,18.3,,,
"May 28, 2020 12:30:50 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",49,64,71,60.2,17.7,64,11,87,80,-18,2.83,0.16,17.8,,,
"May 28, 2020 12:30:43 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",65,55,59,59.4,13.3,82,13,78,82,-16,2.65,0.16,18.4,,,
"May 28, 2020 12:30:39 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",52,58,71,61.6,18,68,11,84,79,-18,3.25,0.14,18.2,,,
"May 28, 2020 12:30:32 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",55,63,65,61.6,15.5,71,12,84,83,-16,3.29,0.14,18.3,,,
"May 28, 2020 12:30:28 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",51,69,73,58.9,18.5,67,7,85,84,-23,2.85,0.15,17.9,,,
"May 28, 2020 12:28:59 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",61,67,72,59.8,18.4,78,9,83,86,-22,3.02,0.15,18.6,,,
"May 28, 2020 12:28:51 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",52,64,68,58.4,16.6,68,14,88,80,-20,2.5,0.17,16.7,,,
"May 28, 2020 12:28:46 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",57,60,61,58.6,14.2,74,12,81,84,-22,2.79,0.15,17,,,
"May 28, 2020 12:28:42 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",44,64,56,56.6,12.1,60,14,96,83,-14,2.22,0.18,15.7,,,
"May 28, 2020 12:28:38 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",63,46,71,61.9,17.9,80,2,67,83,-31,3.48,0.14,19.9,,,
"May 28, 2020 12:28:32 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",54,80,65,59.6,15.5,70,6,89,88,-21,2.92,0.15,18.1,,,
"May 28, 2020 12:28:23 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",56,75,67,61.3,16.3,72,12,89,85,-22,3.04,0.15,18.3,,,
"May 28, 2020 12:28:19 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",63,65,58,57.8,12.9,79,14,90,81,-16,2.48,0.17,17.5,,,
"May 28, 2020 12:28:14 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",62,52,69,63.3,16.9,79,10,75,82,-23,3.48,0.14,19.7,,,
"May 28, 2020 12:28:07 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",56,62,56,59.2,12.3,72,15,91,79,-10,2.67,0.16,17.1,,,
"May 28, 2020 12:27:54 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",51,68,69,58.4,17.1,67,13,90,82,-17,2.81,0.15,16.8,,,
"May 28, 2020 12:27:50 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",48,67,69,58.4,17,64,13,97,86,-19,2.77,0.15,17.5,,,
"May 28, 2020 12:27:46 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",55,60,66,63.3,16.2,71,8,80,84,-19,3.34,0.15,19.8,,,
"May 28, 2020 12:27:33 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",60,63,71,60.6,17.8,76,10,84,83,-20,3.02,0.15,18.4,,,
"May 28, 2020 12:27:22 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",73,41,59,59.8,13.2,90,14,66,78,-21,2.56,0.17,20.3,,,
"May 28, 2020 12:27:17 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",64,52,72,63.7,18.1,81,10,74,84,-24,3.58,0.14,20.4,,,
"May 28, 2020 12:27:12 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",44,62,69,61.2,17,60,16,89,79,-15,2.88,0.16,17.9,,,
"May 28, 2020 12:27:06 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",44,59,67,58.4,16.3,60,9,84,80,-31,2.6,0.16,16.7,,,
"May 28, 2020 12:27:02 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",58,51,70,63.7,17.5,74,13,76,80,-17,3.57,0.14,20.1,,,
"May 28, 2020 12:26:55 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",54,80,71,59.7,18,70,8,93,86,-21,3.05,0.14,17.5,,,
"May 28, 2020 12:25:57 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",53,80,66,62.2,16.1,69,8,87,87,-20,3.05,0.16,19,,,
"May 28, 2020 12:25:51 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",60,55,66,62.7,15.9,76,13,79,82,-19,3.14,0.15,19.6,,,
"May 28, 2020 12:25:43 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",62,56,64,62.8,15.2,78,7,78,84,-22,3.48,0.14,19,,,
"May 28, 2020 12:25:37 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",56,80,69,60.8,17.3,72,2,88,90,-28,3.21,0.14,18.4,,,
"May 28, 2020 12:25:29 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",55,80,62,59.5,14.5,72,10,89,88,-18,2.73,0.16,18,,,
"May 28, 2020 12:25:25 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",55,60,63,60.4,14.7,71,17,84,81,-14,2.77,0.16,17.9,,,
"May 28, 2020 12:25:15 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",50,72,65,60.1,15.7,66,14,94,85,-16,2.81,0.16,17.4,,,
"May 28, 2020 12:25:11 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",52,59,63,57.3,14.9,68,11,104,90,-19,2.59,0.16,15.6,,,
"May 28, 2020 12:25:06 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",62,49,68,63.7,16.8,79,9,72,82,-26,3.63,0.14,20.1,,,
"May 28, 2020 12:24:59 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",57,45,67,63.2,16.3,74,13,71,79,-22,3.28,0.15,20,,,
"May 28, 2020 12:24:56 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",52,80,61,61.7,14.1,68,11,91,88,-18,2.79,0.17,18.6,,,
"May 28, 2020 12:24:52 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",54,56,75,63.4,19.4,70,12,79,82,-25,3.59,0.14,19.3,,,
"May 28, 2020 12:24:47 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",50,68,63,61.7,15,66,9,92,82,-18,2.93,0.16,18.2,,,
"May 28, 2020 12:24:39 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",53,80,64,60,15.3,69,12,93,89,-18,2.96,0.15,16.9,,,
"May 28, 2020 12:24:32 PM","MLB Prime Maple-C271-White AFS",Right,"Pitching Machine",47,65,64,59.7,15.4,63,7,100,88,-22,2.85,0.15,17.4,,,
"May 28, 2020 12:17:00 PM","MLB Prime Maple-C271-White AFS",Right,"General Practice",51,46,63,61.6,15,67,18,75,76,-20,3.11,0.15,19.3,,,
"May 28, 2020 12:16:53 PM","MLB Prime Maple-C271-White AFS",Right,"General Practice",67,61,69,69.1,17,84,16,82,84,-24,4.46,0.13,19.9,,,
"May 28, 2020 12:16:15 PM","MLB Prime Maple-C271-White AFS",Right,"General Practice",52,50,80,57.6,21.4,68,21,72,83,-31,2.88,0.14,18.7,,,
